ID,X1,X2,X3,X5,X6,X7,X8,X9,X10,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X27,X28,X29,X30,X32,X33,X34,X35,X36,X37,X38,X39,RATE
1103,-0.14467639401958302,-0.06777318430153745,-0.12571842696678068,-0.22099830210823745,-0.17749473810498748,-0.1814099785141398,-0.29675240687144516,-0.0809078412622521,-0.2452326594947169,-0.17721518987341772,-0.043478260869565216,0.033888888888888954,0.3795725147037726,-3.0196779964221823,-3.357875116495806,-3.017274472168906,2.1771678103555834,-0.10772442588726518,-0.7751215559157213,0.49353624611356556,-0.03552941176470602,2.0,1,0.43906933886201327,-0.3146919431279621,0.0024608835902296513,0,-0.14208984375,-0.1974011611833011,-0.38344380615701873,-0.20115116631323843,2.550811573747353,-0.17160629345042075,0.30860675225867806,0.3289404322614654,B
388,-0.18459693240624,-0.06378347737139989,-0.06603012496259011,-0.3549759050988174,-0.33178921383245913,-0.31943922267592284,-0.02658329616229331,-0.6887251972268706,-0.5947244133444102,-0.3195743900201798,-0.6086956521739131,-1.7605555555555554,0.41629608377564187,-1.4490161001788908,-1.5498602050326187,-0.9366602687140115,2.733624454148472,0.7437160751565762,-0.16795298743922216,1.2698412698412695,0.5649411764705882,1.0,0,-1.4222529371112649,-1.015572105619499,-0.4628456460650804,0,-1.35009765625,-0.96599391761128,-0.7692443658859921,-0.5627587599717258,-0.20712773465067044,-5.466154409074278,-0.08273894436519254,-1.189773326304692,D
546,-0.30696760892956004,-0.2977746602532016,-0.30287279165779823,-0.3208914322883689,-0.18369197244775268,-0.3260231171801425,-0.3571596344427677,-0.6459329428639732,-0.10445130259573797,0.10897083104017612,-0.6956521739130435,0.9183333333333334,0.8957108018935591,-0.36493738819320215,-0.6048462255358807,-0.4030710172744722,-0.3580786026200873,-1.0580375782881002,-0.16795298743922216,0.9818360333824249,-0.024683126588235436,0.0,1,0.5911080396222068,1.0242383209207853,28.186495069919026,0,0.58447265625,0.2748133812551839,0.8787155693032846,0.7149348682217511,1.0991531404375439,0.7299670691547749,30.61645268663813,0.16130732735898784,B
385,0.029399711306936943,0.04148753071133154,-0.0682112048601763,0.261936360929854,0.15470069141430873,0.12079307675773421,0.033680765116459066,0.4692057136026774,0.25943763301043166,-0.03338836910658595,-0.043478260869565216,0.5194444444444444,-0.07545545832735626,-0.3792486583184258,-0.5041938490214352,-0.4107485604606526,-0.7648159700561448,-0.5012108559498957,-0.7816045380875203,-0.10931107838324342,-0.7541176470588239,0.0,0,-0.3026952315134762,0.2691943127962085,0.1969371975856736,0,0.41357421875,0.4384849322643074,0.27762557077625566,0.32475007573462583,-0.2911079745942131,0.14745700695206732,0.4711364717070851,-0.8581971534001055,B
199,0.010852210753801972,-0.1172878821950483,-0.15782612865103143,0.0024746316909965284,0.5109622812759999,-0.013877145217659847,-0.07689014179279095,-0.3139044943820225,1.1777088748281588,5.0225646670335715,1.4782608695652173,2.5027777777777778,0.37211303973604926,-0.3613595706618963,-0.44287045666356006,-0.418426103646833,-0.3780411728009981,-0.8602922755741128,-0.5052674230145867,0.29815087547046304,0.3847058823529412,2.0,1,0.8445058742225293,1.3031821259309413,-0.0655792221612544,0,1.1254882812499998,0.9554879734586674,2.7252319929297393,2.0829041704533977,3.169724770642202,1.3651664837175266,1.4392772230147406,0.2071692145492883,B
772,0.4246918931751807,0.05727266705731327,-0.02084768618442584,0.4024133289843109,1.1904564742825696,0.36660582788033824,1.101246754710954,0.6199348553669614,3.237931148948785,2.121078701155751,-0.08695652173913043,3.3005555555555555,0.6297518290058816,-1.148479427549195,-1.4305684995340169,-1.6314779270633397,-0.21584529008109793,-0.9524843423799583,-0.7074554294975689,0.25920471281296,-0.8915294117647062,0.0,1,2.3114489748905784,1.0366960054163847,2.0892236577376497,0,2.07470703125,1.9048935581974011,8.88300741670349,7.74940217206907,3.1040931545518697,2.1284302963776067,2.1068949120304326,1.0305745914602003,B
381,-0.2716106429051952,-0.29083971808123715,-0.2575965937272463,-0.3161896760797596,-0.23866084445916583,-0.3150127116404888,0.30118877236246305,-0.46851840784126225,-0.17867830062614287,0.007705008255365988,-0.6086956521739131,0.15500000000000005,1.1217902739922536,-1.6243291592128801,-3.096924510717614,-1.8195777351247602,0.9669369931378666,-0.508893528183716,-0.16795298743922216,1.0142366224840447,-0.8204705882352945,0.0,1,0.4593411656300391,-0.1392010832769127,-0.4182836999717331,0,0.27880859374999994,0.06303566491567596,0.13174252467226397,0.43552458850853276,1.3779110797459422,0.526527625320161,1.0577270565858297,0.2393252503953611,B
601,0.1387591775956397,-0.013342784385695118,-0.007376984205387421,0.4523111000931906,-0.011306879976631178,0.5812441638212836,-0.31636082021758594,2.8557703801099685,0.37973508310824455,-0.041460282516969364,-0.6521739130434783,0.3761111111111112,-0.7284464208865299,0.32915921288014316,0.30475302889095995,0.3685220729366603,-0.6600124766063631,-0.5282672233820459,1.9031604538087523,-1.0175094092619865,0.8774117647058824,1.0,0,-1.8995623128311452,-0.3374407582938389,1.2660248416221878,0,0.12060546874999999,0.6696157036217859,0.6973633819413757,0.31899424416843375,-0.5903316866619618,-0.016465422612513728,-0.0518307180218735,-2.229309435951503,D
1219,0.3278783244126945,0.2386104100673901,0.12033888062442329,0.48511025515406864,0.7959176953551877,0.5579933283857794,4.982186086652294,-0.37426786994979677,1.1867840457549756,0.10016510731975785,-0.5217391304347826,1.115,-0.07115191507674642,0.13953488372093023,0.13699906803355083,0.17658349328214976,-0.1534622582657517,-0.49787056367432153,0.5417341977309561,-0.2948780886925218,0.4115294117647059,2.0,0,-0.21055056438608621,0.7138794854434666,0.214562444921102,0,0.29736328125,0.37710810063588607,2.07948151421417,0.9672826416237503,1.5423429781227944,0.23088181485547016,0.0815026153114597,-0.2050606220347918,B
1286,0.25326449095801873,0.43370450994329285,0.23679681442021258,0.48925727304754085,0.47302740880034017,-0.06673193864829388,-0.03870053324970036,0.5491423619411904,0.8673019802793365,0.3056319941295175,0.13043478260869565,0.9149999999999999,0.9355903026825421,-0.5295169946332737,-1.3000931966449207,-0.5950095969289827,-0.13100436681222707,-0.03156576200417537,-0.9594813614262561,0.8836524300441825,-0.4068235294117649,-2.0,1,0.24648698456576826,0.36614759647934997,-0.2265343110357327,0,0.77099609375,0.43516726568979813,1.4816909706878774,1.6277895587195799,-0.20218772053634437,0.5053055250640321,0.30451735615786973,0.17554032683183973,B
667,-0.3103301299989888,-0.2193174068763707,-0.2362550802731962,-0.23931097604511367,-0.2516832195755535,-0.2540617915486392,-0.20524946055388354,0.5666238345684914,-0.2670490793445915,-0.2395890662263805,-0.5217391304347826,-0.6805555555555556,-0.26567207000430343,-0.15742397137745978,-0.1444547996272134,-0.16890595009596931,-0.7473487211478478,0.6151148225469726,0.7155591572123176,-0.4320078546882671,0.14847058823529405,0.0,0,-0.42340474545035717,0.11753554502369659,0.922432284132289,0,-0.42431640624999994,-0.5313795963505668,-0.47582854617764037,-0.343128344945976,0.2198306280875087,-0.32162458836443464,-0.13571088920589638,-0.576700052714813,C
625,1.3240394003071032,1.8270716963142606,2.337933172002449,0.9198140158255179,0.7951401476721168,1.9099801177635318,0.6406933185633441,1.1071449916327993,0.13409501078891334,-0.12291322693083838,0.2608695652173913,-0.33944444444444444,-0.21890690001434518,1.481216457960644,0.863932898415657,1.435700575815739,-0.026200873362445302,1.194989561586639,-0.16795298743922216,-0.3560792014400262,0.07270588235294112,1.0,1,0.3948398986408662,-0.28056872037914704,0.3948055403135964,0,-0.15771484375,-0.16698921758363283,-0.22094564737074682,-0.06492981924669296,-0.6750176429075512,-0.0654957921697768,-0.7132667617689015,-0.13705851344227735,C
109,3.10268312798079,2.269846862860346,1.6059076161889003,3.0942174000717966,3.9818174468007417,1.1386955273375732,1.0738107243185395,0.7450245039445371,5.822024338172356,4.487616951018162,0.9130434782608695,1.0105555555555554,0.9410414574666476,-1.0876565295169947,-2.5563839701770736,-1.2706333973128598,-0.462882096069869,-0.6338204592901879,-0.3183774538087521,0.9186712485681554,-0.18329411764705902,0.0,1,0.2492513245795899,0.34448205822613404,-0.25633095558770225,0,0.93115234375,0.5236383743433785,1.0512299307703639,1.519034635968898,0.26358503881439654,1.008781558726674,1.3347598668568712,-0.06431207169214555,A
442,0.03715668699145833,0.3826007862618453,0.19000629090584958,0.17023225877500514,0.2695068293789791,0.3533060471511535,0.12355161569872085,-0.1436319627061918,-0.12184428514151356,-0.16987708677306917,-0.391304347826087,-0.235,-0.7548414861569358,0.4400715563506261,0.3345759552656104,0.4452975047984645,1.076731129132876,0.5927348643006265,1.3808752025931927,-0.8630338733431516,-0.26988235294117663,2.0,1,0.5809721262381939,0.5405551794177387,0.14233218602949732,0,-0.24658203125,-0.27149571468067457,-0.22990131094417443,-0.22710289811168335,-0.6044460127028934,-0.22868642517380167,-0.7585354255825011,0.9678439641539273,C
1019,1.0097621992549004,1.1290978095043107,0.8298921988347681,2.5296664816128556,2.071644254167134,1.656141065053739,4.707739882952608,-0.31898458044465694,-0.22196290998765503,-0.17648137956338286,-0.391304347826087,-0.45944444444444443,-0.44441256634629167,0.08228980322003578,0.25442684063373716,0.08445297504798463,-0.29569557080474107,-0.1321085594989561,0.8905996758508913,-0.522009491081656,0.31223529411764706,0.0,0,0.0410043768716885,0.8687880839539608,0.941454249181091,0,-0.15478515625,-0.13878905170030412,-0.38356164383561653,-0.12036756538422702,-0.08362738179251943,-0.1884376143432126,0.015026153114598225,-0.6620980495519243,B
364,-0.2681090181819293,-0.221468875369884,-0.2486207047969495,-0.19503552399849625,-0.20661186123724298,-0.2822008317801413,-0.12287336538766971,0.3800053789146544,-0.13345905648210768,-0.11484131352045496,-0.30434782608695654,0.20944444444444452,0.46966002008320173,-0.26833631484794274,-0.36570363466915184,-0.2840690978886756,-0.3231441048034935,-0.4020041753653446,-0.720421393841167,0.6273932253313695,-0.24964705882352956,0.0,1,0.15342087076710428,0.1343263371699391,-0.4837299013983805,0,0.26513671875,0.11335360796239977,-0.07164530858742085,0.07270524083611025,0.11044460127028942,0.1094035858031467,0.5351402757964812,0.044280442804428,B
744,-0.23794137643644042,-0.23383277332583308,-0.271797300715931,-0.2579559703355747,-0.29126479785716336,-0.31028299582449353,-0.2523619082814095,0.005573153239301963,-0.18150013334446702,-0.2373876352962759,-0.30434782608695654,-0.02055555555555551,0.9975613254913211,-0.5974955277280859,-1.4641192917054986,-0.6142034548944338,-0.36306924516531497,-0.9471398747390397,-0.6414100486223663,1.0865652102765504,-0.16447058823529423,1.0,1,-0.24740843123704223,-0.7247122545700746,-0.3587569212350975,0,-0.36865234375,-0.3721316007741222,-0.14069818824569158,-0.3776633343431284,-0.2720536344389555,-0.4065129893889498,2.7873514027579644,-0.6615709014233,B
559,-0.20671041538770626,-0.27231037135565345,-0.0923012029434234,-0.21012792380499792,-0.025443251081720374,-0.2731245163463361,0.4032788660155881,-0.7157691847956013,-0.7106997277262398,-0.4002935241240139,-0.5652173913043478,-2.203888888888889,-1.0514990675656288,0.08228980322003578,0.5191053122087605,-0.0038387715930902145,3.708675423580787,0.772108559498956,-0.7649918962722854,0.8666339387988867,-0.7108235294117651,0.0,1,1.8894263994471323,0.8487474610697361,-0.38808799321594256,0,-3.6967773437499996,-3.1633950787945806,-0.7457946678450436,-0.8396445521559124,-0.23747353563867324,-2.8324185876326378,-0.11811697574893017,1.4380600948866635,C
311,0.6951768028047738,0.675511049090141,0.663836521546675,0.30435760784195065,1.263729177370852,0.21054591817664325,-0.028045381925166084,0.02194896007650003,0.11104571236615356,0.5140341221794166,0.6086956521739131,-0.19499999999999998,0.9602639506527041,-0.49373881932021463,-0.6421248835041937,-0.5143953934740884,1.4560199625701813,0.028225469728601214,-0.4688006482982172,0.7821960399279982,-0.10094117647058842,1.0,1,0.19304307763188205,0.6023019634394041,0.9135198949136196,0,0.47412109374999994,0.256013270666298,0.2942406834585359,-0.056750479652630526,0.4124911785462243,-0.16062934504207832,0.2875891583452211,-0.06852925672113867,B
602,0.6130032792851042,0.08449279724348482,0.30463365758383487,0.9785076881966507,1.1764175819016893,0.5066210176440273,0.456307660783576,0.1533737748027731,1.6527166305777716,5.351311685929187,0.13043478260869565,1.0272222222222223,0.43838760579543823,-0.483005366726297,-0.7241379310344827,-0.5374280230326295,-0.4279475982532751,-0.48918580375782894,-0.16795298743922216,0.29945999018163955,-0.22094117647058834,0.0,1,0.47316286569914767,0.6385917400135409,-0.09145175504231727,0,0.89990234375,0.7647221454243848,1.5892767712476066,1.873472685044936,0.5741002117148905,0.6319063300402488,0.5095577746077032,0.5867158671586715,A
982,-0.04396801396055139,-0.13079791654598863,-0.08557046883661508,-0.17141191208359707,-0.1188588403748399,-0.2847674690150672,-0.2508389768441944,0.3667971551518049,0.049727164815183196,0.04219409282700422,0.391304347826087,0.33833333333333343,1.389757567063549,-1.5742397137745976,-4.979496738117428,-1.8003838771593093,-0.44042420461634435,-0.3475574112734865,-0.16795298743922216,1.2312223858615605,-0.307058823529412,0.0,1,0.0216539967749366,-0.3282329045362221,-0.416421409687235,0,0.41064453125,0.11943599668233343,0.20598026218883486,0.5045945673028375,0.1633733239237827,0.7775338455909256,0.928863528292915,-0.28255139694254094,B
849,-0.13408146456814177,-0.08181594776020817,-0.17686892427492903,-0.09825409245511989,-0.12413345000352094,-0.018699391621128998,-0.17851673457372014,1.2401834807554384,0.07527487617155704,3.3861676756558428,0.17391304347826086,0.5616666666666668,-0.11992540525032275,0.11091234347048298,0.06430568499534021,0.14587332053742802,-0.6475358702432938,-0.545302713987474,0.7779578606158831,-0.3871706758304697,1.218588235294118,1.0,0,-0.516470859249021,-0.11266079891672319,1.2711461399045576,0,0.36474609375,0.4904617085982858,1.3867138017381058,1.0228213672624455,-0.05045871559633026,0.22795462861324547,0.3042320494531622,-0.8877174486030576,C
1070,-0.32000841720772916,-0.29922524296509556,-0.3135897769387461,-0.292481562399593,-0.2449852249639426,-0.28751216843168687,-0.3421182258296151,1.113808869232608,-0.12355640946572631,0.08108603925885159,-0.6956521739130435,0.9972222222222223,0.10730167838186778,-0.45080500894454384,-0.6234855545200373,-0.5028790786948176,-0.6250779787897692,-1.2437578288100208,-0.8662884927066452,0.014400261822942158,-0.024683126588235436,1.0,1,0.1451278507256392,0.398645903859174,-0.3930097603964018,0,0.81787109375,0.836051976776334,0.5856532626307263,0.6622235686155709,0.06810162314749468,0.48554701792901567,3.1578697099381827,0.0279388508170796,B
836,-0.32522000665224643,-0.28964305156912024,-0.2897694693107743,-0.3428687559262135,-0.27334859956652935,-0.26395739384587963,-0.3494841315823499,-0.6696300502032034,-0.30694160551837707,-0.6930838378279215,-0.9130434782608695,-1.2816666666666667,-1.1430210873619278,0.8228980322003578,0.3196644920782852,0.7677543186180422,-0.7747972551466001,-0.47014613778705644,0.7803889789303079,-0.6899034527900507,2.0280000000000005,0.0,0,-0.452891038931122,0.0,0.0984353436091851,0,-1.0786132812500002,-1.7356925628974287,-0.6301959051406688,-0.5136827224073514,1.6940719830628084,-1.079034028540066,0.31203043271516884,-0.382182393252504,D
1063,0.000981448501468217,-0.2880366849783718,-0.12698026341770638,-0.15151009450999808,-0.34995220608371563,-0.2250861543097867,-0.17118483081547073,-0.19470176906526424,-0.6695814817558831,-0.5037607778389286,-0.5652173913043478,-1.2694444444444446,1.2138860995553002,-0.5796064400715564,-0.9906803355079218,-0.5412667946257198,0.7723019338739866,-0.6942797494780794,-0.16795298743922216,1.0456553755522826,-0.1465882352941178,2.0,1,-0.2566228979497812,-1.0540284360189576,-0.42101062503117676,0,-1.11279296875,-0.8515344207907105,-1.1088525556046545,-1.2142785014642028,0.5508115737473535,-1.6630076838638859,1.5683309557774605,-0.9140748550342647,B
681,0.33317623769211707,0.4613025865158012,0.3122437376256494,0.9578590908421767,0.856502841553713,0.6627925065870718,-0.2815803590163223,0.06489062873535732,-0.12645483128406823,0.009906439185470555,-0.13043478260869565,-0.31499999999999995,-0.20800459044613395,-0.2898032200357782,-0.3606710158434296,-0.3071017274472169,-0.23580786026200873,-0.019874739039665933,-0.16795298743922216,-0.48895434462444776,-0.4237647058823532,-1.0,0,-0.35337479843354075,0.7924170616113743,0.6958979730965564,0,-0.004394531249999993,0.05474149847940283,-0.23885697451760204,0.15217610825002525,-0.802046577275935,-0.10720819612147822,-0.2842605801236328,-0.5872430152872958,C
827,-0.20581018761018616,-0.059745828221724,-0.14279041691394562,-0.10962054797783542,-0.07022608543700458,-0.12088016701426335,-0.3541656693493942,-0.08219280420750655,-0.06263953791177612,-0.05907172995780591,-0.21739130434782608,0.29055555555555557,-0.454741070147755,-0.05724508050089447,-0.03261882572227397,-0.04990403071017275,0.12351840299438557,0.24434237995824626,0.07414910858995132,-0.34396989036164305,0.15176470588235288,0.0,1,1.3319511633264225,0.568178740690589,0.022680035250494685,0,0.26318359375,0.3931434890793475,0.05656208572691115,0.08330808845804302,-0.4936485532815808,0.045737285034760336,-0.3762244412743699,1.146020031628888,C
758,0.20112841159625733,-0.18427835025986788,-0.1810064037417463,-0.1065439579899088,0.4237791360320487,-0.15606199291581985,-0.06427003310273122,-0.22613853693521396,0.6037100505345865,1.7189506512566501,-0.6956521739130435,0.9472222222222221,1.2574953378281453,-2.400715563506261,-3.805219012115564,-3.0095969289827256,3.0355583281347482,-1.186304801670146,-0.16795298743922216,1.043037146129929,-0.024683126588235436,0.0,1,0.7597327804653305,0.39593771157752194,0.7055419763555644,0,0.65771484375,0.29858999170583356,6.303844454264252,5.867514894476421,1.7815808045165842,1.390047566776436,4.81854493580599,0.34317343173431736,B
172,0.5678249699249618,0.3815667228331744,0.3240204079833535,0.32244816169242857,0.6988556193387356,0.31530791328957747,0.8337262204143501,-0.34005199617499404,0.5112359200721643,-0.15960374243258119,0.782608695652174,0.06388888888888891,-0.195380863577679,0.12880143112701253,0.16495806150978568,0.14971209213051825,-0.13349968808484086,-0.3973277661795408,-0.36385737439222043,0.5262641138929797,-0.29811764705882376,2.0,1,0.3460032250633494,0.17440758293838857,-0.4134949535258809,0,-0.03369140625000002,-0.10948299695880563,-0.22200618647812642,-0.17570433202059985,1.9834156669019052,0.013538236370289062,0.5535901093675701,0.05851344227727991,C
783,-0.26866411313928534,-0.23342394217631854,-0.26031405624932763,-0.3409711287181128,-0.7001554443334541,-0.2206155211412909,-0.07214775835140436,-0.31569746593354053,-1.467614504994889,-1.2838011374059806,-0.34782608695652173,-4.006843034444445,-0.6776646105293358,3.255813953488372,1.1174277726001862,0.744721689059501,1.2563942607610732,-0.5807098121085595,-0.16795298743922216,-0.13582065128456897,-0.09011764705882369,-1.0,0,-3.3862173425478,-4.486391333784699,0.1773831495984437,0,-4.42041015625,-5.900470002764721,-3.0040359404919723,-3.244572351812582,-1.4456598447424134,-14.361728327844858,1.1372325249643367,-4.629414865577227,D
687,1.8867833749226042,2.402495012842725,1.7403616451411628,2.576438831518228,1.4084723682048528,3.05481755393069,1.9690689224902167,-0.28820523547693044,-0.6869443582149679,-2.402128049899101,-0.34782608695652173,-0.6438888888888888,-1.3937742074307844,0.40071556350626125,0.3606710158434296,0.3109404990403071,0.3630692451653151,0.013528183716075195,0.07495948136142618,-0.605138275241368,-0.7503529411764709,-1.0,1,0.7247178069569225,-0.16465809072444149,-0.15350592773648591,0,-2.51611328125,-3.2806192977605746,-0.4314037413462955,-0.8484297687569424,-0.8916725476358502,-1.747896084888401,-0.23651925820256767,0.40274117026884554,B
1148,0.5248162043080202,1.3522055229682475,1.0510374882036557,0.7819364079128897,-1.0034808706969174,1.5973838122907777,4.810545808068584,-0.388790939517093,-0.20513194041524924,-5.327095945698037,0.30434782608695654,-0.4027777777777778,-1.6786687706211445,1.2915921288014314,0.776328052190121,0.9980806142034547,-0.5651902682470368,1.1158246346555325,1.6685575364667746,-1.5238095238095235,0.112235294117647,-2.0,0,0.18475005759041696,-1.7939065673662833,1.397515837781214,-1,-3.14990234375,-8.295272325131325,-0.38108705258506415,-1.1146117338180348,0.2621736062103034,-1.527625320160995,-0.4282453637660485,0.03742751713231416,C
801,0.8613348041560905,-0.2371237290176168,0.6108276005347413,0.7053882409809048,-0.3531947592308113,1.2294224128026603,0.03273049884952462,1.7613106622041594,0.7416033805506933,-1.8495688864428546,0.9565217391304348,-0.04611111111111112,-0.10414574666475404,0.40071556350626125,0.22646784715750232,0.24568138195777353,2.688708671241423,-0.2720668058455116,-0.49392220421393845,-0.2798232695139912,-0.48117647058823554,0.0,0,-0.4095830453812486,-1.0128639133378472,0.28366671654944214,0,-2.46240234375,-3.7506220624827202,-0.11571660038297246,-0.006967585580127247,-0.2734650670430487,0.212586900841566,-0.08254873989538752,0.03004744333157616,D
843,0.4594096506719026,0.6033660935037055,0.637996981741298,-0.03473210755428281,0.6765708093277034,-0.06305626821892647,-0.12480074160139551,-0.6204428639732249,-0.8474927636294153,-0.3129700972298661,-0.5217391304347826,-1.056111111111111,-3.313670642949361,-0.5724508050089446,-0.7427772600186393,-0.5642994241842612,0.9070492825951344,0.4394154488517746,0.25374502350081035,1.0345279005072816,-0.9705882352941181,0.0,1,0.042847270214236344,0.2951929587000677,-0.46703579920520116,0,-0.70458984375,-0.5922034835499033,-0.4309323906319046,-0.2761789356760578,-0.3200423429781228,-1.0878155872667399,0.08673323823109837,-0.2936215076436479,C
